date,interval_start,queue,language,actual_calls,model_forecast_calls,partner_forecast_calls,staffing_gap_agents,event_types,alert_type,severity,score,message
2026-05-12,15:30,Customer Service,FR,4.0,5.121,14.769,-1.495,,partner_forecast_deviation,high,2.6923,Partner forecast deviated materially from actual offered calls.
2026-03-13,08:15,Customer Service,DE,2.0,7.019,7.382,-2.45,,partner_forecast_deviation,high,2.691,Partner forecast deviated materially from actual offered calls.
2026-04-02,08:45,Customer Service,DE,11.0,4.256,1.184,-2.691,,understaffing_risk,high,2.691,Required staffing exceeds available capacity.
2026-03-04,14:30,Customer Service,DE,7.0,7.335,25.832,-1.624,,partner_forecast_deviation,high,2.6903,Partner forecast deviated materially from actual offered calls.
2026-02-09,08:00,Customer Service,DE,2.0,7.372,7.636,-2.69,,understaffing_risk,high,2.69,Required staffing exceeds available capacity.
2026-02-04,11:00,Customer Service,DE,6.0,7.43,15.468,-2.689,,understaffing_risk,high,2.689,Required staffing exceeds available capacity.
2026-01-06,15:00,Customer Service,DE,11.0,5.823,1.201,-2.688,,understaffing_risk,high,2.688,Required staffing exceeds available capacity.
2026-05-09,09:00,Customer Service,DE,4.0,5.817,6.984,-2.688,,understaffing_risk,high,2.688,Required staffing exceeds available capacity.
2026-05-09,17:15,Customer Service,DE,7.0,5.817,7.093,-2.688,,understaffing_risk,high,2.688,Required staffing exceeds available capacity.
2026-05-14,09:45,Customer Service,DE,6.0,7.387,7.49,-2.688,,understaffing_risk,high,2.688,Required staffing exceeds available capacity.
2026-05-09,09:30,Customer Service,DE,0.0,5.816,6.921,-2.687,,understaffing_risk,high,2.687,Required staffing exceeds available capacity.
2026-05-11,18:15,Sales,DE,8.0,7.032,8.252,-2.687,sales_offer,understaffing_risk,high,2.687,Required staffing exceeds available capacity.
2026-03-10,16:30,Customer Service,DE,5.0,9.442,18.432,-2.951,,partner_forecast_deviation,high,2.6864,Partner forecast deviated materially from actual offered calls.
2026-05-07,16:45,Customer Service,IT,3.0,4.43,11.056,0.941,,partner_forecast_deviation,high,2.6853,Partner forecast deviated materially from actual offered calls.
2026-05-12,11:15,Customer Service,DE,12.0,9.008,18.291,-2.685,,understaffing_risk,high,2.685,Required staffing exceeds available capacity.
2026-02-03,14:30,Customer Service,DE,7.0,9.009,10.439,-2.684,,understaffing_risk,high,2.684,Required staffing exceeds available capacity.
2026-03-12,09:45,Customer Service,DE,5.0,7.403,11.375,-2.681,,understaffing_risk,high,2.681,Required staffing exceeds available capacity.
2026-03-09,15:45,Customer Service,DE,9.0,9.448,33.116,-2.959,,partner_forecast_deviation,high,2.6796,Partner forecast deviated materially from actual offered calls.
2026-02-06,13:15,Customer Service,DE,3.0,7.378,7.799,-2.678,,understaffing_risk,high,2.678,Required staffing exceeds available capacity.
2026-03-12,08:30,Customer Service,DE,9.0,7.369,7.697,-2.677,,understaffing_risk,high,2.677,Required staffing exceeds available capacity.
2026-05-06,14:00,Customer Service,DE,7.0,7.395,12.761,-2.676,,understaffing_risk,high,2.676,Required staffing exceeds available capacity.
2026-03-06,09:30,Customer Service,FR,2.0,3.411,7.351,0.337,,partner_forecast_deviation,high,2.6755,Partner forecast deviated materially from actual offered calls.
2026-02-09,08:45,Sales,DE,6.0,4.964,5.325,-2.675,,understaffing_risk,high,2.675,Required staffing exceeds available capacity.
2026-04-08,19:00,Customer Service,DE,7.0,4.235,1.131,-2.673,,understaffing_risk,high,2.673,Required staffing exceeds available capacity.
2026-05-11,19:15,Customer Service,DE,5.0,5.829,6.614,-2.673,,understaffing_risk,high,2.673,Required staffing exceeds available capacity.
2026-01-14,19:45,Customer Service,DE,8.0,4.231,1.668,-2.671,,understaffing_risk,high,2.671,Required staffing exceeds available capacity.
2026-05-01,11:15,Sales,DE,2.0,4.649,7.333,0.503,,partner_forecast_deviation,high,2.6665,Partner forecast deviated materially from actual offered calls.
2026-04-13,08:15,Customer Service,DE,9.0,4.212,3.788,-2.664,,understaffing_risk,high,2.664,Required staffing exceeds available capacity.
2026-02-09,11:30,Customer Service,DE,7.0,8.978,14.752,-2.663,,understaffing_risk,high,2.663,Required staffing exceeds available capacity.
2026-04-01,15:15,Customer Service,DE,10.0,4.084,2.844,-2.663,billing_cycle,understaffing_risk,high,2.663,Required staffing exceeds available capacity.
2026-05-08,08:15,Customer Service,DE,6.0,7.357,8.371,-2.663,,understaffing_risk,high,2.663,Required staffing exceeds available capacity.
2026-03-05,16:30,Customer Service,DE,4.0,7.348,18.815,-2.662,,understaffing_risk,high,2.662,Required staffing exceeds available capacity.
2026-03-14,09:30,Customer Service,DE,5.0,5.77,6.811,-2.662,,understaffing_risk,high,2.662,Required staffing exceeds available capacity.
2026-03-05,16:00,Sales,DE,3.0,4.192,10.982,0.748,,partner_forecast_deviation,high,2.6607,Partner forecast deviated materially from actual offered calls.
2026-02-09,08:15,Sales,DE,5.0,4.939,5.469,-2.66,,understaffing_risk,high,2.66,Required staffing exceeds available capacity.
2026-05-01,18:45,Customer Service,DE,1.0,7.108,6.453,-2.66,billing_cycle,understaffing_risk,high,2.66,Required staffing exceeds available capacity.
2026-02-11,09:30,Customer Service,DE,7.0,7.385,22.747,-2.658,,understaffing_risk,high,2.658,Required staffing exceeds available capacity.
2026-03-06,14:15,Customer Service,DE,2.0,7.086,7.313,-2.496,,partner_forecast_deviation,high,2.6565,Partner forecast deviated materially from actual offered calls.
2026-05-05,15:45,Customer Service,DE,6.0,8.945,16.212,-2.656,,understaffing_risk,high,2.656,Required staffing exceeds available capacity.
2026-05-12,12:30,Customer Service,FR,2.0,3.318,7.312,1.383,,partner_forecast_deviation,high,2.656,Partner forecast deviated materially from actual offered calls.
2026-05-12,10:45,Customer Service,DE,6.0,9.299,21.923,-3.869,,partner_forecast_deviation,high,2.6538,Partner forecast deviated materially from actual offered calls.
2026-02-13,15:00,Customer Service,DE,9.0,8.56,8.026,-2.651,holiday_rebound,understaffing_risk,high,2.651,Required staffing exceeds available capacity.
2026-05-12,10:00,Customer Service,DE,11.0,9.059,40.159,-3.717,,partner_forecast_deviation,high,2.6508,Partner forecast deviated materially from actual offered calls.
2026-01-12,18:00,Customer Service,DE,6.0,5.753,1.814,-2.65,,understaffing_risk,high,2.65,Required staffing exceeds available capacity.
2026-02-04,15:45,Customer Service,DE,4.0,6.391,14.598,-3.039,,partner_forecast_deviation,high,2.6495,Partner forecast deviated materially from actual offered calls.
2026-02-14,13:15,Customer Service,DE,5.0,5.747,6.844,-2.649,,understaffing_risk,high,2.649,Required staffing exceeds available capacity.
2026-05-13,10:00,Customer Service,DE,5.0,7.341,14.418,-2.649,,understaffing_risk,high,2.649,Required staffing exceeds available capacity.
2026-03-09,15:00,Customer Service,DE,8.0,8.953,13.659,-2.647,,understaffing_risk,high,2.647,Required staffing exceeds available capacity.
2026-03-06,15:45,Customer Service,DE,3.0,5.752,5.532,-2.646,,understaffing_risk,high,2.646,Required staffing exceeds available capacity.
2026-03-09,10:30,Customer Service,DE,11.0,8.892,7.012,-2.646,,understaffing_risk,high,2.646,Required staffing exceeds available capacity.
2026-05-12,14:00,Customer Service,DE,10.0,8.947,15.781,-2.646,,understaffing_risk,high,2.646,Required staffing exceeds available capacity.
2026-03-11,13:00,Sales,DE,2.0,5.09,6.304,-2.643,sales_offer,understaffing_risk,high,2.643,Required staffing exceeds available capacity.
2026-06-10,11:00,Customer Service,DE,14.0,5.6,1.016,-2.643,,understaffing_risk,high,2.643,Required staffing exceeds available capacity.
2026-03-05,18:00,Customer Service,DE,7.0,5.736,14.639,-2.642,,understaffing_risk,high,2.642,Required staffing exceeds available capacity.
2026-01-01,19:00,Customer Service,DE,3.0,4.047,1.201,-2.641,billing_cycle,understaffing_risk,high,2.641,Required staffing exceeds available capacity.
2026-04-14,10:00,Customer Service,DE,8.0,7.353,6.497,-2.641,,understaffing_risk,high,2.641,Required staffing exceeds available capacity.
2026-02-05,18:00,Customer Service,DE,10.0,7.32,7.747,-2.64,,understaffing_risk,high,2.64,Required staffing exceeds available capacity.
2026-03-06,15:30,Customer Service,DE,7.0,7.383,25.47,-3.701,,partner_forecast_deviation,high,2.6386,Partner forecast deviated materially from actual offered calls.
2026-02-03,19:00,Sales,DE,4.0,4.893,6.925,-2.638,,understaffing_risk,high,2.638,Required staffing exceeds available capacity.
2026-03-03,19:00,Sales,DE,1.0,4.893,6.819,-2.638,,understaffing_risk,high,2.638,Required staffing exceeds available capacity.
2026-05-14,15:15,Customer Service,DE,8.0,7.319,15.17,-2.638,,understaffing_risk,high,2.638,Required staffing exceeds available capacity.
2026-05-11,15:45,Sales,FR,2.0,2.612,7.272,0.933,sales_offer,partner_forecast_deviation,high,2.636,Partner forecast deviated materially from actual offered calls.
2026-04-14,08:00,Customer Service,DE,6.0,4.152,1.224,-2.632,,understaffing_risk,high,2.632,Required staffing exceeds available capacity.
2026-06-01,18:15,Customer Service,DE,10.0,3.932,2.128,-2.632,billing_cycle,understaffing_risk,high,2.632,Required staffing exceeds available capacity.
2026-03-09,11:00,Sales,IT,2.0,2.444,7.252,1.027,,partner_forecast_deviation,high,2.626,Partner forecast deviated materially from actual offered calls.
2026-05-04,17:15,Customer Service,EN,3.0,2.702,10.878,0.519,,partner_forecast_deviation,high,2.626,Partner forecast deviated materially from actual offered calls.
2026-05-11,19:30,Sales,DE,6.0,4.992,5.864,-2.626,sales_offer,understaffing_risk,high,2.626,Required staffing exceeds available capacity.
2026-06-08,14:15,Customer Service,DE,3.0,4.041,2.529,-2.625,,understaffing_risk,high,2.625,Required staffing exceeds available capacity.
2026-03-04,18:45,Customer Service,DE,7.0,7.317,11.866,-2.624,,understaffing_risk,high,2.624,Required staffing exceeds available capacity.
2026-02-14,17:15,Customer Service,DE,6.0,5.708,7.895,-2.623,,understaffing_risk,high,2.623,Required staffing exceeds available capacity.
2026-02-14,19:00,Customer Service,DE,2.0,4.118,4.387,-2.623,,understaffing_risk,high,2.623,Required staffing exceeds available capacity.
2026-05-07,10:45,Sales,DE,3.0,4.325,10.864,-1.312,,partner_forecast_deviation,high,2.6213,Partner forecast deviated materially from actual offered calls.
2026-02-06,17:45,Customer Service,FR,2.0,3.411,7.242,1.332,,partner_forecast_deviation,high,2.621,Partner forecast deviated materially from actual offered calls.
2026-04-09,12:00,Customer Service,DE,8.0,4.149,1.224,-2.621,,understaffing_risk,high,2.621,Required staffing exceeds available capacity.
2026-05-12,18:30,Customer Service,DE,8.0,5.714,5.979,-2.621,,understaffing_risk,high,2.621,Required staffing exceeds available capacity.
2026-03-10,13:45,Customer Service,DE,10.0,8.901,10.535,-2.62,,understaffing_risk,high,2.62,Required staffing exceeds available capacity.
2026-04-13,09:45,Customer Service,DE,10.0,7.301,7.484,-2.62,,understaffing_risk,high,2.62,Required staffing exceeds available capacity.
2026-05-09,08:30,Customer Service,DE,3.0,5.709,6.728,-2.62,,understaffing_risk,high,2.62,Required staffing exceeds available capacity.
2026-01-01,19:30,Customer Service,DE,8.0,4.017,1.445,-2.619,billing_cycle,understaffing_risk,high,2.619,Required staffing exceeds available capacity.
2026-02-11,12:45,Customer Service,DE,3.0,5.718,5.416,-2.619,,understaffing_risk,high,2.619,Required staffing exceeds available capacity.
2026-05-04,10:30,Customer Service,DE,12.0,8.84,8.214,-2.616,,understaffing_risk,high,2.616,Required staffing exceeds available capacity.
2026-05-09,17:45,Customer Service,DE,1.0,5.709,6.673,-2.616,,understaffing_risk,high,2.616,Required staffing exceeds available capacity.
2026-06-11,08:15,Customer Service,DE,7.0,4.003,1.797,-2.615,,understaffing_risk,high,2.615,Required staffing exceeds available capacity.
2026-01-05,10:30,Customer Service,DE,11.0,5.766,3.951,-2.614,,understaffing_risk,high,2.614,Required staffing exceeds available capacity.
2026-06-08,17:15,Customer Service,DE,9.0,7.093,6.704,-2.614,,understaffing_risk,high,2.614,Required staffing exceeds available capacity.
2026-05-11,10:30,Sales,IT,3.0,2.901,10.841,1.869,sales_offer,partner_forecast_deviation,high,2.6137,Partner forecast deviated materially from actual offered calls.
2026-03-12,08:45,Sales,DE,1.0,4.899,12.7,-2.612,,understaffing_risk,high,2.612,Required staffing exceeds available capacity.
2026-05-14,19:15,Customer Service,DE,7.0,5.685,12.803,-2.612,,understaffing_risk,high,2.612,Required staffing exceeds available capacity.
2026-01-10,08:15,Customer Service,DE,8.0,4.134,0.999,-2.611,,understaffing_risk,high,2.611,Required staffing exceeds available capacity.
2026-03-14,14:00,Customer Service,DE,2.0,5.69,7.757,-2.611,,understaffing_risk,high,2.611,Required staffing exceeds available capacity.
2026-01-02,19:45,Customer Service,DE,6.0,4.133,1.371,-2.609,,understaffing_risk,high,2.609,Required staffing exceeds available capacity.
2026-03-11,08:00,Sales,DE,4.0,4.973,5.019,-2.606,sales_offer,understaffing_risk,high,2.606,Required staffing exceeds available capacity.
2026-03-10,16:45,Customer Service,DE,16.0,8.887,19.755,-2.605,,understaffing_risk,high,2.605,Required staffing exceeds available capacity.
2026-02-10,10:15,Customer Service,DE,9.0,8.897,22.796,-2.604,,understaffing_risk,high,2.604,Required staffing exceeds available capacity.
2026-02-04,16:15,Customer Service,FR,2.0,3.457,7.206,0.315,,partner_forecast_deviation,high,2.603,Partner forecast deviated materially from actual offered calls.
2026-02-09,19:15,Sales,DE,3.0,3.984,10.807,-0.13,,partner_forecast_deviation,high,2.6023,Partner forecast deviated materially from actual offered calls.
2026-02-09,08:30,Sales,DE,3.0,4.84,9.925,-2.602,,understaffing_risk,high,2.602,Required staffing exceeds available capacity.
2026-03-05,15:30,Customer Service,DE,11.0,5.672,5.351,-2.602,,understaffing_risk,high,2.602,Required staffing exceeds available capacity.
2026-05-11,17:30,Sales,DE,3.0,6.201,10.802,-2.237,sales_offer,partner_forecast_deviation,high,2.6007,Partner forecast deviated materially from actual offered calls.
2026-02-06,15:00,Customer Service,DE,9.0,5.668,13.375,-2.599,,understaffing_risk,high,2.599,Required staffing exceeds available capacity.
2026-05-13,15:15,Customer Service,DE,8.0,7.279,7.292,-2.599,,understaffing_risk,high,2.599,Required staffing exceeds available capacity.
2026-06-08,08:45,Customer Service,DE,5.0,3.97,2.003,-2.597,,understaffing_risk,high,2.597,Required staffing exceeds available capacity.
2026-02-03,12:45,Customer Service,DE,9.0,8.851,11.579,-2.596,,understaffing_risk,high,2.596,Required staffing exceeds available capacity.
2026-04-14,15:30,Customer Service,DE,11.0,7.235,2.572,-2.596,,understaffing_risk,high,2.596,Required staffing exceeds available capacity.
2026-06-03,09:30,Customer Service,DE,12.0,5.338,0.0,-2.596,holiday_rebound,understaffing_risk,high,2.596,Required staffing exceeds available capacity.
2026-03-06,09:15,Customer Service,DE,7.0,5.663,14.251,-2.593,,understaffing_risk,high,2.593,Required staffing exceeds available capacity.
2026-02-13,19:00,Customer Service,DE,4.0,3.917,2.848,-2.588,holiday_rebound,understaffing_risk,high,2.588,Required staffing exceeds available capacity.
2026-03-13,16:45,Customer Service,IT,3.0,4.334,10.76,0.987,,partner_forecast_deviation,high,2.5867,Partner forecast deviated materially from actual offered calls.
2026-01-12,12:45,Customer Service,DE,12.0,5.65,1.825,-2.586,,understaffing_risk,high,2.586,Required staffing exceeds available capacity.
2026-03-11,19:45,Customer Service,DE,8.0,4.089,3.793,-2.586,,understaffing_risk,high,2.586,Required staffing exceeds available capacity.
2026-05-11,18:45,Customer Service,FR,2.0,3.212,7.171,0.435,,partner_forecast_deviation,high,2.5855,Partner forecast deviated materially from actual offered calls.
2026-02-14,19:45,Customer Service,DE,1.0,4.074,4.969,-2.585,,understaffing_risk,high,2.585,Required staffing exceeds available capacity.
2026-03-14,10:00,Customer Service,DE,6.0,5.651,6.573,-2.583,,understaffing_risk,high,2.583,Required staffing exceeds available capacity.
2026-05-04,19:15,Customer Service,DE,5.0,4.085,3.912,-2.583,,understaffing_risk,high,2.583,Required staffing exceeds available capacity.
